CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210821,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,681659,10213,42.17,32.41,26.85,29.63,30.07,48.18,45.05,46.61,46.86,49.70,46.13,47.92,48.19,37.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210822,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,681659,10213,42.29,32.41,26.85,29.63,30.06,48.18,45.05,46.61,46.86,49.70,46.13,47.92,48.19,37.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210823,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,695489,10314,42.41,32.41,26.85,29.63,30.05,48.18,45.05,46.61,46.85,49.70,46.13,47.92,48.19,37.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210824,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,"Everyone 12+ is eligible for the vaccine. The Pfizer vaccine is available for those ages 12+. Moderna and Janssen (Johnson & Johnson) vaccines are available for 18+. The vaccine is free for all, and parental consent is required for those age 12-15.    Link to COVID-19 vaccine webpage: https://web.archive.org/web/20210905172629/https://scdhec.gov/covid19/covid-19-vaccine",2.00,1,,,,,2.00,1,"No new updates. ""Facilities are required to allow visitation, including indoor visitation. Outdoor visits, compassionate care visits, window visits, and virtual visits remain permitted, in all scenarios.""     According to a visitation guidelines FAQ document on the SC DHEC website, there are three scenarios when facilities must limit indoor visitation and one scenario when facilities must temporarily suspend indoor visitation. See archived link for more details.    SC DHEC LTCFs webpage (w/link to FAQ doc listed below):  https://web.archive.org/web/20210905173521/https://scdhec.gov/covid19/guidance-healthcare-professionals-covid-19/long-term-care-facility-covid-19-updates    SC DHEC visitation guidelines FAQ: https://web.archive.org/web/20210607143936/https://files.constantcontact.com/6e5bb8a0801/3c258105-e481-4e8e-adc1-83bbb1203185.pdf    SC DHEC updated guidelines for visitation (23 March 2021): https://web.archive.org/web/20210905173511/https://scdhec.gov/sites/default/files/media/document/COVID19-LTCF_Visitation_Guidelines_Updated-03.23.2021.pdf",,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,699197,10324,42.49,32.41,26.85,29.63,30.05,48.18,45.05,46.61,46.85,49.70,46.13,47.92,48.18,37.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210825,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"As of 25 August 2021, SC DHEC is still encouraging mask-wearing, telework, and disinfection of workplaces.    Link to SC DHEC businesses and employers webpage: https://web.archive.org/web/20210905231636/https://scdhec.gov/covid19/resources-community-covid-19/businesses-employers-covid-19     Link to SC DHEC COVID-19 guidance for businesses: https://web.archive.org/web/20210905231940/https://scdhec.gov/sites/default/files/media/document/DHEC-Employer-Return-to-Work-Guidance_8.25.2021.pdf    Link to SC DHEC COVID-19 scenario based guidance: https://web.archive.org/web/20210905231930/https://scdhec.gov/sites/default/files/media/document/DHEC-Guidance-for-COVID-19-Scenarios-for-Businesses_8.25.2021.pdf",0.00,,,,,,0.00,,"There is currently no executive order that recommends closing large events in South Carolina. The SC DHEC document on mass gatherings supports this. There is no evidence to suggest event closures on a county or city level.    Link to Governor McMaster's Executive Orders: https://web.archive.org/web/20210905231218/https://governor.sc.gov/executive-branch/executive-orders    Link to SC DHEC document on mass gatherings: https://web.archive.org/web/20210905231517/https://scdhec.gov/sites/default/files/media/document/Mass%20Gatherings%20Guidance%20on%20Novel%20Coronavirus%20or%20COVID.pdf",0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,"UPDATED CODING to reflect differentiated policy.    Update August 25, the CDC recommends those that are unvaccinated to delay travel until fully vaccinated and recommends testing before and after travel (if travelling while unvaccinated). Recommends that both vaccinated and unvaccinated wear masks throughout travel.     See archive:   https://web.archive.org/web/20210827034616/https://www.cdc.gov/coronavirus/2019-ncov/travelers/travel-during-covid19.html",3.00,,,3.00,"No new updates. Policy last updated 30 April 2021.    The CDC states:   ""With specific exceptions, several Presidential proclamations suspend and limit entry into the United States, as immigrants or nonimmigrants, of noncitizens who were physically present within the following countries during the 14-day period preceding their entry or attempted entry into the United States."" This includes fully vaccinated people. See webpage for list of countries.    The CDC does offer specific guidelines for those fully vaccinated:  If you are fully vaccinated, you can resume activities that you did prior to the pandemic.    See archive:   https://web.archive.org/web/20210827205001/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html  ",1.00,0,,1.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,702894,10357,42.59,32.41,26.85,29.63,30.04,48.18,45.05,46.61,46.85,49.70,46.13,47.92,48.18,37.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210826,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,"The Coronavirus Tax Relief is still active:   ""To make sure families have easy access to their money, the IRS will issue these payments by direct deposit, as long as correct banking information has previously been provided to the IRS. Otherwise, people should watch their mail starting on or after July 15 for their mailed payment. The dates for the Advance Child Tax Credit payments are July 15, August 13, September 15, October 15, November 15 and December 15.""    See archive:   https://web.archive.org/web/20210815011127/https://www.irs.gov/coronavirus-tax-relief-and-economic-impact-payments",0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,707435,10413,42.71,32.41,26.85,29.63,30.04,45.05,41.93,43.49,43.72,49.70,46.13,47.92,48.18,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210827,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,714265,10452,42.84,32.41,26.85,29.63,30.03,45.05,41.93,43.49,43.71,49.70,46.13,47.92,48.17,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210828,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,714265,10452,42.97,32.41,26.85,29.63,30.02,45.05,41.93,43.49,43.71,49.70,46.13,47.92,48.17,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210829,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,714265,10452,43.12,32.41,26.85,29.63,30.01,45.05,41.93,43.49,43.70,49.70,46.13,47.92,48.16,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210830,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,730685,10562,43.26,32.41,26.85,29.63,30.00,45.05,41.93,43.49,43.70,49.70,46.13,47.92,48.16,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210831,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,735287,10598,43.35,32.41,26.85,29.63,30.00,45.05,41.93,43.49,43.70,49.70,46.13,47.92,48.15,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210901,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,0,,,,,2.00,0,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,740634,10684,43.47,32.41,26.85,29.63,29.99,45.05,41.93,43.49,43.69,49.70,46.13,47.92,48.15,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210902,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,"According to a WLTX article published 02 September 2021, ""the Supreme Court is ending the federal moratorium that was protecting at-risk tenants from being evicted during the coronavirus pandemic.""    Link to news article: https://archive.vn/9AJCP",,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,746157,10743,43.62,32.41,26.85,29.63,29.98,45.83,42.71,44.27,44.47,50.60,47.02,48.81,49.04,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210903,1.00,1,,,,,1.00,1,"In-person instruction is still a priority for K-12 schools. On 03 September 2021, SC DHEC released an updated COVID-19 guidance booklet for K-12 schools, outlining vaccination and masking recommendations, among other important COVID-19 mitigation strategies. The booklet notes that ""schools should not inquire about individuals’ vaccination status, but people may voluntarily disclose it to the school."" This implies that school COVID-19 measures cannot be contingent upon vaccination status.    Clemson University has extended its mask requirement until 08 October 2021.    SC DHEC webpage on schools and childcare centers: https://web.archive.org/web/20210906025616/https://scdhec.gov/covid19/resources-community-covid-19/schools-childcare-centers-covid-19    SCDHEC school operations guidance document (updated 03 September 2021):  https://web.archive.org/web/20210906025609/https://scdhec.gov/sites/default/files/media/document/2021.2022-School-Guidance-Booklet-09.03.2021.pdf    Clemson University masking policy: https://web.archive.org/web/20210906025829/https://news.clemson.edu/clemson-extends-mask-requirement-through-oct-8/",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,752378,10781,43.77,32.41,26.85,29.63,29.98,45.83,42.71,44.27,44.46,50.60,47.02,48.81,49.03,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210904,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,1.00,0,,0.00,,,,,,2.00,1,"State-wide public information campaigns on COVID-19 testing and vaccination continue on the South Carolina Department of Health and Environmental Control (SC DHEC) website and twitter page.     According to an ABC news article published on 04 September 2021, Governor McMaster continues to heavily emphasize vaccination as a solution for the recent COVID surge.    https://web.archive.org/web/20210905162231/https://scdhec.gov/  https://web.archive.org/web/20210905162431/https://twitter.com/scdhec    Link to news article: https://web.archive.org/web/20210905163022/https://wpde.com/news/local/mcmaster-offers-no-plan-says-ending-covid-19-surge-in-sc-up-to-the-individual",3.00,,2.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,752378,10781,43.92,32.41,26.85,29.63,29.97,45.83,42.71,44.27,44.46,50.60,47.02,48.81,49.03,12.50
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210905,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,"No new updates. As of 07 June 2021, Governor McMaster has allowed the State of Emergency (EO No. 2021-25) to expire. EO No. 2021-23 is therefore no longer in effect. There are no numerical restrictions on gatherings or any general restrictions on private gatherings.     WLTX news article on Governor McMaster ending the SC State of Emergency: https://archive.vn/F9el1",0.00,,,,,,0.00,,"No new updates. Public transportation in the City of Charleston and the City of Greenville do not appear to have any recent COVID-19 related closures or reductions in service.    City of Charleston: https://archive.vn/P1zIA  City of Greenville: https://archive.vn/dzz6y",0.00,,,,,,0.00,,"No new updates. As of 07 June 2021, Governor McMaster has allowed the State of Emergency (EO No. 2021-25) to expire. EO No. 2021-23 is therefore no longer in effect.    A spot check of the Cities of Charleston, Columbia, and Greenville SC do not appear to have any stay at home orders or curfews in place.    WLTX news article on Governor McMaster ending the SC State of Emergency: https://archive.vn/F9el1",,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,"No new updates. Both symptomatic and asymptomatic people can be tested. The SC DHEC website has more details on who with/without symptoms should be tested (see archived link).     As of nearly one year ago, LTCFs have guidelines on when to use a confirmatory RT-PCR test after administering a point-of-care antigen test.    Who should get tested: https://web.archive.org/web/20210905163413/https://scdhec.gov/covid19/who-should-get-tested-covid-19    Testing sites: https://web.archive.org/web/20210905163442/https://scdhec.gov/covid19/covid-19-testing-locations    COVID testing types:  https://web.archive.org/web/20210903103148/https://scdhec.gov/covid19/covid-19-testing-type-information    LTCF COVID testing (21 September 2020): https://web.archive.org/web/20210817204245/https://scdhec.gov/sites/default/files/media/document/Interim_Long_Term_Care_POC_Antigen_Testing_Guidance_09.21.2020.pdf",1.00,"The South Carolina DHEC continues to call residents who test positive for COVID-19, as well as to call and inform close contacts of their exposure to COVID-19. Cooperating with the DHEC's contact tracers is ""voluntary, confidential and over the phone.""     The SC DHEC webpage notes that ""one trained staff member can reach, on average, 10 to 15 contacts per day."" According to the NASHP webpage on state-by-state contact tracing, ""as of May 2021, the state reported it had more than 740 individuals trained to perform case investigations, supplemented by 230 active contact monitors. In total, 600 contact monitors have been trained to date and will be deployed as needed.""    It is unclear whether this level of contact tracing is comprehensive, especially with the recent surge in COVID cases.    SC DHEC page on contact tracing:  https://web.archive.org/web/20210903103452/https://scdhec.gov/covid19/covid-19-contact-tracing    NASPH webpage on contact tracing: https://web.archive.org/web/20210905165858/https://www.nashp.org/state-approaches-to-contact-tracing-covid-19/",,,,,2.00,1,,,,,2.00,1,,5.00,1,"Everyone 12+ is eligible for the vaccine. The Pfizer vaccine is available for those ages 12+. Moderna and Janssen (Johnson & Johnson) vaccines are available for 18+. The vaccine is free for all, and parental consent is required for those age 12-15.    Link to COVID-19 vaccine webpage: https://web.archive.org/web/20210905172629/https://scdhec.gov/covid19/covid-19-vaccine",2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,752378,10781,43.92,32.41,26.85,29.63,29.97,41.15,38.02,39.58,39.78,47.02,43.45,45.24,45.45,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210906,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,"No new updates. Policy last updated 30 April 2021.    The CDC states:   ""With specific exceptions, several Presidential proclamations suspend and limit entry into the United States, as immigrants or nonimmigrants, of noncitizens who were physically present within the following countries during the 14-day period preceding their entry or attempted entry into the United States."" This includes fully vaccinated people. See webpage for list of countries.    The CDC does offer specific guidelines for those fully vaccinated:  If you are fully vaccinated, you can resume activities that you did prior to the pandemic.    See archive:   https://web.archive.org/web/20210905044301/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html",0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,"On August 27th, the CDC updated guidance for wearing masks in public transit settings. This is directed at both vaccinated and unvaccinated individuals.    The July 29th order from Biden still stands, ordering federal workers to be vaccinated or subject themselves to constant masking and frequent testing.     Given that the public transit policy affects more people and is stricter, this is now coded as a 2G - Universal.     See archive:  https://web.archive.org/web/20210906065115/https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html    https://web.archive.org/web/20210904011649/https://www.cdc.gov/quarantine/masks/mask-travel-guidance.html    https://web.archive.org/web/20210905012821/https://www.cdc.gov/coronavirus/2019-ncov/travelers/face-masks-public-transportation.html",5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,769402,10945,43.92,32.41,26.85,29.63,29.97,41.15,38.02,39.58,39.78,47.02,43.45,45.24,45.45,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210907,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,773185,10972,44.29,32.41,26.85,29.63,29.95,41.15,38.02,39.58,39.76,47.02,43.45,45.24,45.44,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210908,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,776342,10996,44.36,32.41,26.85,29.63,29.94,41.15,38.02,39.58,39.76,47.02,43.45,45.24,45.44,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210909,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,779898,11050,44.45,32.41,26.85,29.63,29.94,41.15,38.02,39.58,39.76,47.02,43.45,45.24,45.43,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210910,1.00,1,,,,,1.00,1,"On 10 September 2021, SC DHEC released an updated COVID-19 guidance booklet for K-12 schools, encouraging vaccination for everyone age 12+. In light of recent litigation, ""DHEC recognizes mask use currently cannot be mandated per the SC General Assembly but strongly recommends universal mask wearing in schools and is providing the following guidance for teachers, staff, and parents.""    SC DHEC webpage on schools and childcare centers:   https://web.archive.org/web/20210920213606/https://scdhec.gov/covid19/resources-community-covid-19/schools-childcare-centers-covid-19    SCDHEC school operations guidance document (updated 10 September 2021):  https://web.archive.org/web/20210917143147/https://scdhec.gov/sites/default/files/media/document/2021.2022-School-Guidance-Booklet-09.10.21.pdf",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,"Monoclonal antibodies for the treatment of patients infected by COVID-19 is available in South Carolina as of 10 September 2021.    ""'DHEC recommendations on COVID-19 vaccinations and masking have not changed: we still urge the usage of both and believe they are the best ways to get us out this pandemic,' said Dr. Edward Simmer, DHEC Director. 'That said, it is important that South Carolinians know about all available resources to keep them safe. Monoclonal antibodies are safe and effective, and our state has several locations where residents can receive them.'”    https://web.archive.org/web/20210920204120/https://scdhec.gov/news-releases/dhec-director-sc-governor-encourage-use-monoclonal-antibodies-covid-19-treatment",2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,784052,11149,44.61,32.41,26.85,29.63,29.93,41.15,38.02,39.58,39.75,47.02,43.45,45.24,45.43,0.00
United States,USA,South Carolina,US_SC,STATE_TOTAL,20210911,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,,,1.00,1,0.00,,1.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,1.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,784052,11149,44.77,32.41,26.85,29.63,29.92,41.15,38.02,39.58,39.75,47.02,43.45,45.24,45.42,0.00
